date,state_id,temp_max_C,temp_min_C,precipitation_mm,snowfall_cm,snow_depth_cm,rolling_mean_temp_30d,temp_diff_7d
2014-10-10,CA,27.5,14.7,0.0,0.0,0.0,25.56,-6.75
2014-10-11,CA,30.8,13.9,0.0,0.0,0.0,25.37,-7.2
2014-10-12,CA,30.1,15.3,0.0,0.0,0.0,25.17,-4.3
2014-10-13,CA,31.0,14.4,0.0,0.0,0.0,24.94,-3.35
2014-10-14,CA,26.7,14.4,0.0,0.0,0.0,24.59,-5.05
2014-10-15,CA,25.2,16.0,0.1,0.0,0.0,24.25,-3.65
2014-10-16,CA,25.8,13.7,0.0,0.0,0.0,23.84,-1.8
2014-10-17,CA,24.7,13.0,0.0,0.0,0.0,23.46,-2.25
2014-10-18,CA,26.7,12.5,0.0,0.0,0.0,23.3,-2.75
2014-10-19,CA,26.8,14.9,0.0,0.0,0.0,23.22,-1.85
2014-10-20,CA,26.9,16.0,0.0,0.0,0.0,23.18,-1.25
2014-10-21,CA,27.9,13.3,0.0,0.0,0.0,23.09,0.05
2014-10-22,CA,30.9,13.2,0.0,0.0,0.0,23.04,1.45
2014-10-23,CA,31.5,13.8,0.0,0.0,0.0,22.96,2.9
2014-10-24,CA,31.5,14.6,0.0,0.0,0.0,22.86,4.2
2014-10-25,CA,27.8,16.8,0.0,0.0,0.0,22.7,2.7
2014-10-26,CA,25.8,13.7,0.2,0.0,0.0,22.56,-1.1
2014-10-27,CA,26.5,12.8,0.0,0.0,0.0,22.55,-1.8
2014-10-28,CA,28.5,12.7,0.0,0.0,0.0,22.56,0.0
2014-10-29,CA,31.6,13.4,0.0,0.0,0.0,22.6,0.45
2014-10-30,CA,27.9,13.9,0.0,0.0,0.0,22.53,-1.75
2014-10-31,CA,21.2,13.6,0.9,0.0,0.0,22.35,-5.65
2014-11-01,CA,17.4,11.8,7.7,0.0,0.0,21.95,-7.7
2014-11-02,CA,20.7,8.0,0.0,0.0,0.0,21.5,-5.4
2014-11-03,CA,23.4,8.5,0.0,0.0,0.0,21.04,-3.7
2014-11-04,CA,27.3,8.5,0.0,0.0,0.0,20.74,-2.7
2014-11-05,CA,31.1,11.0,0.0,0.0,0.0,20.57,-1.45
2014-11-06,CA,32.4,13.8,0.0,0.0,0.0,20.49,2.2
2014-11-07,CA,32.9,14.2,0.0,0.0,0.0,20.47,6.15
2014-11-08,CA,32.7,14.3,0.0,0.0,0.0,20.53,8.9
2014-11-09,CA,28.6,13.2,0.0,0.0,0.0,20.52,6.55
2014-11-10,CA,21.1,12.4,0.0,0.0,0.0,20.34,0.8
2014-11-11,CA,19.2,13.6,0.0,0.0,0.0,20.13,-1.5
2014-11-12,CA,20.1,13.0,0.0,0.0,0.0,19.92,-4.5
2014-11-13,CA,21.2,11.7,0.0,0.0,0.0,19.79,-6.65
2014-11-14,CA,21.6,13.5,0.6,0.0,0.0,19.68,-6.0
2014-11-15,CA,21.1,11.1,0.3,0.0,0.0,19.56,-7.4
2014-11-16,CA,22.9,9.4,0.0,0.0,0.0,19.47,-4.75
2014-11-17,CA,25.3,9.2,0.0,0.0,0.0,19.39,0.5
2014-11-18,CA,26.5,10.1,0.0,0.0,0.0,19.31,1.9
2014-11-19,CA,22.6,9.5,0.0,0.0,0.0,19.13,-0.5
2014-11-20,CA,20.3,8.6,0.5,0.0,0.0,18.92,-2.0
2014-11-21,CA,23.2,8.8,0.5,0.0,0.0,18.72,-1.55
2014-11-22,CA,22.1,9.1,0.0,0.0,0.0,18.49,-0.5
2014-11-23,CA,25.1,10.2,0.0,0.0,0.0,18.31,1.5
2014-11-24,CA,26.3,9.9,0.0,0.0,0.0,18.17,0.85
2014-11-25,CA,27.3,9.5,0.0,0.0,0.0,18.12,0.1
2014-11-26,CA,30.9,11.3,0.0,0.0,0.0,18.17,5.05
2014-11-27,CA,31.7,13.3,0.0,0.0,0.0,18.24,8.05
2014-11-28,CA,27.8,10.9,0.0,0.0,0.0,18.13,3.35
2014-11-29,CA,24.0,9.8,0.0,0.0,0.0,18.0,1.3
2014-11-30,CA,18.9,13.0,1.5,0.0,0.0,17.95,-1.7
2014-12-01,CA,22.7,12.4,0.0,0.0,0.0,18.05,-0.55
2014-12-02,CA,16.2,13.4,33.9,0.0,0.0,18.06,-3.6
2014-12-03,CA,18.6,14.2,10.7,0.0,0.0,18.08,-4.7
2014-12-04,CA,19.1,12.3,0.0,0.0,0.0,18.0,-6.8
2014-12-05,CA,19.2,12.5,0.0,0.0,0.0,17.83,-3.5
2014-12-06,CA,21.2,10.6,0.0,0.0,0.0,17.59,-1.0
2014-12-07,CA,22.9,10.7,0.0,0.0,0.0,17.37,0.85
2014-12-08,CA,24.5,11.8,0.0,0.0,0.0,17.19,0.6
2014-12-09,CA,23.9,10.7,0.0,0.0,0.0,17.07,2.5
2014-12-10,CA,21.9,10.1,0.0,0.0,0.0,17.04,-0.4
2014-12-11,CA,18.0,11.7,0.5,0.0,0.0,16.99,-0.85
2014-12-12,CA,14.2,9.9,41.2,0.0,0.0,16.84,-3.8
2014-12-13,CA,16.0,7.0,0.3,0.0,0.0,16.68,-4.4
2014-12-14,CA,16.0,5.6,0.0,0.0,0.0,16.45,-6.0
2014-12-15,CA,16.2,7.1,1.0,0.0,0.0,16.3,-6.5
2014-12-16,CA,14.2,8.7,8.4,0.0,0.0,16.14,-5.85
2014-12-17,CA,15.3,8.6,7.6,0.0,0.0,15.97,-4.05
2014-12-18,CA,15.7,7.2,0.0,0.0,0.0,15.74,-3.4
2014-12-19,CA,16.6,6.8,0.0,0.0,0.0,15.6,-0.35
2014-12-20,CA,16.4,6.9,0.0,0.0,0.0,15.5,0.15
2014-12-21,CA,19.9,7.6,0.0,0.0,0.0,15.43,2.95
2014-12-22,CA,22.9,8.6,0.0,0.0,0.0,15.43,4.1
2014-12-23,CA,25.4,10.4,0.0,0.0,0.0,15.44,6.45
2014-12-24,CA,21.4,9.8,0.0,0.0,0.0,15.36,3.65
2014-12-25,CA,15.9,7.0,0.2,0.0,0.0,15.12,0.0
2014-12-26,CA,15.4,3.5,0.0,0.0,0.0,14.74,-2.25
2014-12-27,CA,15.5,2.2,0.0,0.0,0.0,14.28,-2.8
2014-12-28,CA,15.1,3.3,0.0,0.0,0.0,13.94,-4.55
2014-12-29,CA,15.0,2.1,0.0,0.0,0.0,13.66,-7.2
2014-12-30,CA,12.4,4.2,4.2,0.0,0.0,13.41,-9.6
2014-12-31,CA,12.8,2.8,0.0,0.0,0.0,13.08,-7.8
2015-01-01,CA,13.2,-0.1,0.0,0.0,0.0,12.81,-4.9
2015-01-02,CA,14.1,0.8,0.0,0.0,0.0,12.51,-2.0
2015-01-03,CA,14.6,1.0,0.0,0.0,0.0,12.25,-1.05
2015-01-04,CA,19.5,2.2,0.0,0.0,0.0,12.08,1.65
2015-01-05,CA,25.1,7.1,0.0,0.0,0.0,12.09,7.55
2015-01-06,CA,28.2,8.9,0.0,0.0,0.0,12.15,10.25
2015-01-07,CA,27.6,9.6,0.0,0.0,0.0,12.16,10.8
2015-01-08,CA,22.9,9.7,0.0,0.0,0.0,12.13,9.75
2015-01-09,CA,20.7,10.9,0.0,0.0,0.0,12.12,8.35
2015-01-10,CA,16.9,8.7,0.8,0.0,0.0,12.05,5.0
2015-01-11,CA,17.0,10.6,3.0,0.0,0.0,12.11,2.95
2015-01-12,CA,18.9,7.7,0.0,0.0,0.0,12.17,-2.8
2015-01-13,CA,20.8,8.1,0.0,0.0,0.0,12.29,-4.1
2015-01-14,CA,22.4,6.5,0.0,0.0,0.0,12.39,-4.15
2015-01-15,CA,23.5,6.7,0.0,0.0,0.0,12.51,-1.2
2015-01-16,CA,24.0,7.4,0.0,0.0,0.0,12.63,-0.1
2015-01-17,CA,25.1,9.0,0.0,0.0,0.0,12.82,4.25
2015-01-18,CA,24.6,9.5,0.0,0.0,0.0,13.0,3.25
2015-01-19,CA,23.4,8.9,0.0,0.0,0.0,13.15,2.85
2015-01-20,CA,19.4,9.9,0.0,0.0,0.0,13.18,0.2
2015-01-21,CA,23.2,6.7,0.0,0.0,0.0,13.15,0.5
2015-01-22,CA,23.9,7.0,0.0,0.0,0.0,13.07,0.35
2015-01-23,CA,24.6,6.8,0.0,0.0,0.0,13.07,0.0
2015-01-24,CA,26.3,9.6,0.0,0.0,0.0,13.29,0.9
2015-01-25,CA,28.3,10.2,0.0,0.0,0.0,13.62,2.2
2015-01-26,CA,24.9,12.4,6.3,0.0,0.0,13.94,2.5
2015-01-27,CA,21.3,9.3,0.0,0.0,0.0,14.15,0.65
2015-01-28,CA,23.8,9.8,0.0,0.0,0.0,14.42,1.85
2015-01-29,CA,23.3,12.1,0.0,0.0,0.0,14.74,2.25
2015-01-30,CA,21.2,11.6,0.0,0.0,0.0,15.02,0.7
2015-01-31,CA,22.5,8.5,0.0,0.0,0.0,15.32,-2.45
2015-02-01,CA,24.8,9.0,0.0,0.0,0.0,15.64,-2.35
2015-02-02,CA,25.6,8.4,0.0,0.0,0.0,15.94,-1.65
2015-02-03,CA,24.0,8.1,0.0,0.0,0.0,16.11,0.75
2015-02-04,CA,24.3,8.6,0.0,0.0,0.0,16.13,-0.35
2015-02-05,CA,26.6,8.5,0.0,0.0,0.0,16.09,-0.15
2015-02-06,CA,23.6,9.5,0.0,0.0,0.0,16.02,0.15
2015-02-07,CA,19.4,9.5,2.2,0.0,0.0,15.96,-1.05
2015-02-08,CA,24.6,12.7,0.0,0.0,0.0,16.06,1.75
2015-02-09,CA,23.9,13.0,0.0,0.0,0.0,16.25,1.45
2015-02-10,CA,27.7,9.2,0.0,0.0,0.0,16.4,2.4
2015-02-11,CA,29.5,11.2,0.0,0.0,0.0,16.64,3.9
2015-02-12,CA,29.9,11.5,0.0,0.0,0.0,16.85,3.15
2015-02-13,CA,31.3,12.3,0.0,0.0,0.0,17.09,5.25
2015-02-14,CA,30.0,11.9,0.0,0.0,0.0,17.28,6.5
2015-02-15,CA,27.6,10.6,0.0,0.0,0.0,17.4,0.45
2015-02-16,CA,24.0,10.5,0.0,0.0,0.0,17.4,-1.2
2015-02-17,CA,22.2,10.1,0.0,0.0,0.0,17.38,-2.3
2015-02-18,CA,24.5,9.2,0.0,0.0,0.0,17.4,-3.5
2015-02-19,CA,24.0,10.1,0.0,0.0,0.0,17.48,-3.65
2015-02-20,CA,21.9,9.6,0.0,0.0,0.0,17.5,-6.05
2015-02-21,CA,19.2,9.5,0.2,0.0,0.0,17.47,-6.6
2015-02-22,CA,15.9,11.2,5.1,0.0,0.0,17.4,-5.55
2015-02-23,CA,15.2,7.6,2.6,0.0,0.0,17.18,-5.85
2015-02-24,CA,22.4,4.9,0.0,0.0,0.0,16.99,-2.5
2015-02-25,CA,21.8,7.0,0.0,0.0,0.0,16.85,-2.45
2015-02-26,CA,21.2,6.9,0.0,0.0,0.0,16.81,-3.0
2015-02-27,CA,17.3,7.1,0.4,0.0,0.0,16.65,-3.55
2015-02-28,CA,16.3,9.3,0.4,0.0,0.0,16.49,-1.55
2015-03-01,CA,15.6,7.8,15.0,0.0,0.0,16.34,-1.85
2015-03-02,CA,14.6,6.9,8.2,0.0,0.0,16.18,-0.65
2015-03-03,CA,18.0,5.9,0.0,0.0,0.0,16.01,-1.7
2015-03-04,CA,21.2,5.9,0.0,0.0,0.0,15.9,-0.85
2015-03-05,CA,24.0,5.9,0.0,0.0,0.0,15.86,0.9
2015-03-06,CA,28.5,7.1,0.0,0.0,0.0,15.9,5.6
2015-03-07,CA,29.9,10.2,0.0,0.0,0.0,15.99,7.25
2015-03-08,CA,26.2,9.6,0.0,0.0,0.0,16.03,6.2
2015-03-09,CA,25.0,9.9,0.0,0.0,0.0,16.13,6.7
2015-03-10,CA,28.0,8.9,0.0,0.0,0.0,16.13,6.5
2015-03-11,CA,24.1,15.3,0.0,0.0,0.0,16.17,6.15
2015-03-12,CA,31.1,11.3,0.0,0.0,0.0,16.26,6.25
2015-03-13,CA,33.2,13.7,0.0,0.0,0.0,16.36,5.65
2015-03-14,CA,33.7,15.4,0.0,0.0,0.0,16.49,4.5
2015-03-15,CA,33.2,16.5,0.0,0.0,0.0,16.59,6.95
2015-03-16,CA,31.9,15.8,0.0,0.0,0.0,16.69,6.4
2015-03-17,CA,28.0,15.0,0.0,0.0,0.0,16.77,3.05
2015-03-18,CA,23.3,14.7,0.0,0.0,0.0,16.83,-0.7
2015-03-19,CA,25.8,13.7,0.1,0.0,0.0,16.95,-1.45
2015-03-20,CA,27.4,11.4,0.0,0.0,0.0,17.03,-4.05
2015-03-21,CA,25.1,13.4,0.0,0.0,0.0,17.11,-5.3
2015-03-22,CA,21.8,10.6,0.0,0.0,0.0,17.12,-8.65
2015-03-23,CA,23.6,10.4,0.0,0.0,0.0,17.21,-6.85
2015-03-24,CA,27.6,9.6,0.0,0.0,0.0,17.38,-2.9
2015-03-25,CA,31.0,11.8,0.0,0.0,0.0,17.71,2.4
2015-03-26,CA,34.5,14.3,0.0,0.0,0.0,18.07,4.65
2015-03-27,CA,33.6,14.1,0.0,0.0,0.0,18.39,4.45
2015-03-28,CA,29.9,13.5,0.0,0.0,0.0,18.64,2.45
2015-03-29,CA,29.0,12.3,0.0,0.0,0.0,18.92,4.45
2015-03-30,CA,28.1,12.8,0.0,0.0,0.0,19.18,3.45
2015-03-31,CA,25.7,12.9,0.0,0.0,0.0,19.43,0.7
2015-04-01,CA,24.7,10.7,0.0,0.0,0.0,19.66,-3.7
2015-04-02,CA,26.2,10.2,0.0,0.0,0.0,19.87,-6.2
2015-04-03,CA,30.4,10.6,0.0,0.0,0.0,20.1,-3.35
2015-04-04,CA,28.5,11.3,0.0,0.0,0.0,20.27,-1.8
2015-04-05,CA,22.2,9.8,0.0,0.0,0.0,20.21,-4.65
2015-04-06,CA,18.6,9.6,0.0,0.0,0.0,20.01,-6.35
2015-04-07,CA,17.3,7.2,2.6,0.0,0.0,19.82,-7.05
2015-04-08,CA,23.0,7.5,0.0,0.0,0.0,19.75,-2.45
2015-04-09,CA,24.8,8.7,0.0,0.0,0.0,19.69,-1.45
2015-04-10,CA,22.8,8.2,0.0,0.0,0.0,19.55,-5.0
2015-04-11,CA,24.3,9.0,0.0,0.0,0.0,19.4,-3.25
2015-04-12,CA,26.6,9.2,0.0,0.0,0.0,19.21,1.9
2015-04-13,CA,26.2,10.9,0.0,0.0,0.0,19.01,4.45
2015-04-14,CA,26.5,10.3,0.0,0.0,0.0,18.8,6.15
2015-04-15,CA,28.6,10.3,0.0,0.0,0.0,18.65,4.2
2015-04-16,CA,28.6,11.1,0.0,0.0,0.0,18.6,3.1
2015-04-17,CA,29.7,10.2,0.0,0.0,0.0,18.63,4.45
2015-04-18,CA,28.2,11.2,0.0,0.0,0.0,18.63,3.05
2015-04-19,CA,27.2,11.3,0.0,0.0,0.0,18.62,1.35
2015-04-20,CA,23.4,11.1,0.0,0.0,0.0,18.56,-1.3
2015-04-21,CA,19.5,9.9,0.0,0.0,0.0,18.5,-3.7
2015-04-22,CA,19.1,10.1,0.0,0.0,0.0,18.42,-4.85
2015-04-23,CA,19.8,10.1,0.0,0.0,0.0,18.3,-4.9
2015-04-24,CA,17.7,11.7,0.0,0.0,0.0,18.08,-5.25
2015-04-25,CA,18.4,10.9,0.6,0.0,0.0,17.76,-5.05
2015-04-26,CA,26.1,9.6,0.0,0.0,0.0,17.56,-1.4
2015-04-27,CA,32.0,11.9,0.0,0.0,0.0,17.56,4.7
2015-04-28,CA,33.6,12.4,0.0,0.0,0.0,17.64,8.3
2015-04-29,CA,34.5,14.5,0.0,0.0,0.0,17.78,9.9
2015-04-30,CA,33.5,16.2,0.0,0.0,0.0,17.96,9.9
2015-05-01,CA,32.6,17.0,0.0,0.0,0.0,18.2,10.1
2015-05-02,CA,31.4,15.2,0.0,0.0,0.0,18.37,8.65
2015-05-03,CA,25.1,13.1,0.0,0.0,0.0,18.32,1.25
2015-05-04,CA,22.3,11.5,0.0,0.0,0.0,18.22,-5.05
2015-05-05,CA,20.7,11.7,0.0,0.0,0.0,18.23,-6.8
2015-05-06,CA,19.4,11.3,0.0,0.0,0.0,18.27,-9.15
2015-05-07,CA,17.7,11.2,0.3,0.0,0.0,18.34,-10.4
2015-05-08,CA,16.6,9.0,6.3,0.0,0.0,18.26,-12.0
2015-05-09,CA,19.0,11.0,0.0,0.0,0.0,18.2,-8.3
2015-05-10,CA,25.1,8.7,0.0,0.0,0.0,18.25,-2.2
2015-05-11,CA,28.4,12.2,0.0,0.0,0.0,18.37,3.4
2015-05-12,CA,23.2,11.2,0.0,0.0,0.0,18.35,1.0
2015-05-13,CA,20.9,11.4,0.0,0.0,0.0,18.27,0.8
2015-05-14,CA,17.6,10.4,8.2,0.0,0.0,18.12,-0.45
2015-05-15,CA,18.9,10.3,3.3,0.0,0.0,17.96,1.8
2015-05-16,CA,20.2,10.3,0.0,0.0,0.0,17.81,0.25
2015-05-17,CA,19.8,13.0,0.4,0.0,0.0,17.69,-0.5
2015-05-18,CA,19.2,13.1,1.0,0.0,0.0,17.57,-4.15
2015-05-19,CA,22.7,10.5,0.0,0.0,0.0,17.48,-0.6
2015-05-20,CA,22.3,12.5,0.0,0.0,0.0,17.49,1.25
2015-05-21,CA,19.4,13.1,0.2,0.0,0.0,17.54,2.25
2015-05-22,CA,19.3,12.3,0.1,0.0,0.0,17.58,1.2
2015-05-23,CA,20.5,11.0,0.0,0.0,0.0,17.61,0.5
2015-05-24,CA,22.0,13.0,0.0,0.0,0.0,17.7,1.1
2015-05-25,CA,22.2,12.7,0.1,0.0,0.0,17.79,1.3
2015-05-26,CA,23.3,14.0,0.0,0.0,0.0,17.82,2.05
2015-05-27,CA,25.1,13.3,0.0,0.0,0.0,17.73,1.8
2015-05-28,CA,27.2,12.5,0.0,0.0,0.0,17.62,3.6
2015-05-29,CA,28.3,14.7,0.0,0.0,0.0,17.52,5.7
2015-05-30,CA,29.4,16.8,0.0,0.0,0.0,17.46,7.35
2015-05-31,CA,26.8,16.3,0.0,0.0,0.0,17.36,4.05
2015-06-01,CA,26.4,13.2,0.0,0.0,0.0,17.24,2.35
2015-06-02,CA,25.4,12.1,0.0,0.0,0.0,17.23,0.1
2015-06-03,CA,22.9,13.3,0.1,0.0,0.0,17.27,-1.1
2015-06-04,CA,21.6,14.3,0.6,0.0,0.0,17.32,-1.9
2015-06-05,CA,23.8,14.3,0.0,0.0,0.0,17.45,-2.45
2015-06-06,CA,25.0,14.2,0.6,0.0,0.0,17.62,-3.5
2015-06-07,CA,31.3,12.4,0.0,0.0,0.0,17.92,0.3
2015-06-08,CA,36.3,15.4,0.0,0.0,0.0,18.28,6.05
2015-06-09,CA,32.0,20.0,0.0,0.0,0.0,18.59,7.25
2015-06-10,CA,25.5,18.5,0.0,0.0,0.0,18.64,3.9
2015-06-11,CA,26.3,16.6,0.0,0.0,0.0,18.79,3.5
2015-06-12,CA,26.2,16.5,0.0,0.0,0.0,18.96,2.3
2015-06-13,CA,26.2,16.4,0.0,0.0,0.0,19.2,1.7
2015-06-14,CA,29.3,16.2,0.0,0.0,0.0,19.47,0.9
2015-06-15,CA,30.9,16.3,0.0,0.0,0.0,19.75,-2.25
2015-06-16,CA,30.8,16.3,0.0,0.0,0.0,19.99,-2.45
2015-06-17,CA,31.4,15.6,0.0,0.0,0.0,20.24,1.5
2015-06-18,CA,33.5,16.1,0.0,0.0,0.0,20.51,3.35
2015-06-19,CA,33.6,18.3,0.0,0.0,0.0,20.79,4.6
2015-06-20,CA,33.5,20.8,0.0,0.0,0.0,21.16,5.85
2015-06-21,CA,30.5,18.6,0.0,0.0,0.0,21.45,1.8
2015-06-22,CA,31.1,16.7,0.0,0.0,0.0,21.72,0.3
2015-06-23,CA,31.6,17.4,0.0,0.0,0.0,21.95,0.95
2015-06-24,CA,31.9,18.0,0.0,0.0,0.0,22.2,1.45
2015-06-25,CA,31.9,17.4,0.0,0.0,0.0,22.4,-0.15
2015-06-26,CA,32.3,19.8,0.0,0.0,0.0,22.63,0.1
2015-06-27,CA,31.1,18.6,0.0,0.0,0.0,22.8,-2.3
2015-06-28,CA,34.2,20.7,0.1,0.0,0.0,23.0,2.9
2015-06-29,CA,34.8,22.4,0.0,0.0,0.0,23.18,4.7
2015-06-30,CA,34.5,21.8,0.0,0.0,0.0,23.4,3.65
2015-07-01,CA,34.6,21.2,0.2,0.0,0.0,23.67,2.95
2015-07-02,CA,31.9,21.3,0.9,0.0,0.0,23.93,1.95
2015-07-03,CA,32.4,19.2,0.0,0.0,0.0,24.19,-0.25
2015-07-04,CA,29.0,17.8,0.0,0.0,0.0,24.37,-1.45
2015-07-05,CA,27.9,16.3,0.0,0.0,0.0,24.47,-5.35
2015-07-06,CA,28.3,16.2,0.0,0.0,0.0,24.56,-6.35
2015-07-07,CA,27.8,15.3,0.0,0.0,0.0,24.55,-6.6
2015-07-08,CA,26.2,15.4,0.0,0.0,0.0,24.38,-7.1
2015-07-09,CA,23.4,17.1,0.1,0.0,0.0,24.19,-6.35
2015-07-10,CA,24.5,14.5,0.0,0.0,0.0,24.11,-6.3
2015-07-11,CA,27.6,15.5,0.0,0.0,0.0,24.11,-1.85
2015-07-12,CA,30.5,17.8,0.0,0.0,0.0,24.2,2.05
2015-07-13,CA,31.5,16.0,0.0,0.0,0.0,24.28,1.5
2015-07-14,CA,30.4,16.4,0.0,0.0,0.0,24.31,1.85
2015-07-15,CA,29.1,15.4,0.0,0.0,0.0,24.26,1.45
2015-07-16,CA,30.5,15.3,0.0,0.0,0.0,24.24,2.65
2015-07-17,CA,32.6,16.0,0.0,0.0,0.0,24.27,4.8
2015-07-18,CA,30.3,19.2,3.2,0.0,0.0,24.26,3.2
2015-07-19,CA,33.1,21.4,4.3,0.0,0.0,24.31,3.1
2015-07-20,CA,29.3,21.4,0.1,0.0,0.0,24.25,1.6
2015-07-21,CA,26.9,20.9,0.0,0.0,0.0,24.23,0.5
2015-07-22,CA,27.5,20.0,0.7,0.0,0.0,24.22,1.5
2015-07-23,CA,28.3,19.2,0.0,0.0,0.0,24.2,0.85
2015-07-24,CA,32.5,19.5,0.0,0.0,0.0,24.23,1.7
2015-07-25,CA,33.1,18.3,0.0,0.0,0.0,24.27,0.95
2015-07-26,CA,30.7,17.9,0.0,0.0,0.0,24.21,-2.95
2015-07-27,CA,29.2,16.7,0.0,0.0,0.0,24.14,-2.4
2015-07-28,CA,31.7,16.7,0.0,0.0,0.0,24.04,0.3
2015-07-29,CA,31.8,17.3,0.0,0.0,0.0,23.9,0.8
2015-07-30,CA,34.5,20.6,0.0,0.0,0.0,23.88,3.8
2015-07-31,CA,33.2,20.5,0.0,0.0,0.0,23.85,0.85
2015-08-01,CA,32.1,19.0,0.0,0.0,0.0,23.81,-0.15
2015-08-02,CA,32.6,19.6,0.0,0.0,0.0,23.82,1.8
2015-08-03,CA,32.7,18.7,0.0,0.0,0.0,23.9,2.75
2015-08-04,CA,33.2,18.9,0.0,0.0,0.0,24.03,1.85
2015-08-05,CA,35.4,19.8,0.0,0.0,0.0,24.21,3.05
2015-08-06,CA,33.9,21.1,0.0,0.0,0.0,24.41,-0.05
2015-08-07,CA,28.7,18.5,0.0,0.0,0.0,24.5,-3.25
2015-08-08,CA,28.7,15.9,0.0,0.0,0.0,24.57,-3.25
2015-08-09,CA,29.1,16.0,0.0,0.0,0.0,24.67,-3.55
2015-08-10,CA,29.4,15.5,0.0,0.0,0.0,24.7,-3.25
2015-08-11,CA,29.6,15.2,0.0,0.0,0.0,24.64,-3.65
2015-08-12,CA,35.3,15.8,0.0,0.0,0.0,24.7,-2.05
2015-08-13,CA,38.2,20.1,0.0,0.0,0.0,24.89,1.65
2015-08-14,CA,38.2,23.3,0.0,0.0,0.0,25.18,7.15
2015-08-15,CA,38.5,21.7,0.0,0.0,0.0,25.42,7.8
2015-08-16,CA,38.1,23.0,0.0,0.0,0.0,25.62,8.0
2015-08-17,CA,31.3,21.3,0.0,0.0,0.0,25.68,3.85
2015-08-18,CA,30.2,19.0,0.0,0.0,0.0,25.59,2.2
2015-08-19,CA,29.9,17.4,0.0,0.0,0.0,25.53,-1.9
2015-08-20,CA,29.4,17.3,0.0,0.0,0.0,25.51,-5.8
2015-08-21,CA,27.8,17.8,0.0,0.0,0.0,25.48,-7.95
2015-08-22,CA,30.2,17.4,0.0,0.0,0.0,25.48,-6.3
2015-08-23,CA,32.6,18.1,0.0,0.0,0.0,25.46,-5.2
2015-08-24,CA,34.0,18.6,0.0,0.0,0.0,25.48,0.0
2015-08-25,CA,31.5,21.0,0.0,0.0,0.0,25.55,1.65
2015-08-26,CA,34.8,21.9,0.0,0.0,0.0,25.73,4.7
2015-08-27,CA,37.0,21.5,0.0,0.0,0.0,25.9,5.9
2015-08-28,CA,38.2,22.1,0.0,0.0,0.0,26.08,7.35
2015-08-29,CA,36.7,22.4,0.0,0.0,0.0,26.15,5.75
2015-08-30,CA,33.4,21.7,0.0,0.0,0.0,26.17,2.2
2015-08-31,CA,30.0,18.7,0.0,0.0,0.0,26.13,-1.95
2015-09-01,CA,29.7,17.2,0.0,0.0,0.0,26.04,-2.8
2015-09-02,CA,28.4,16.4,0.0,0.0,0.0,25.93,-5.95
2015-09-03,CA,27.4,15.8,0.0,0.0,0.0,25.79,-7.65
2015-09-04,CA,27.0,15.7,0.0,0.0,0.0,25.58,-8.8
2015-09-05,CA,29.7,14.2,0.0,0.0,0.0,25.39,-7.6
2015-09-06,CA,33.3,15.0,0.0,0.0,0.0,25.41,-3.4
2015-09-07,CA,35.5,20.2,0.0,0.0,0.0,25.6,3.5
2015-09-08,CA,38.2,21.5,0.0,0.0,0.0,25.84,6.4
2015-09-09,CA,39.3,24.7,0.2,0.0,0.0,26.16,9.6
2015-09-10,CA,35.0,23.7,0.0,0.0,0.0,26.39,7.75
2015-09-11,CA,35.7,23.8,0.0,0.0,0.0,26.53,8.4
2015-09-12,CA,34.2,22.0,0.0,0.0,0.0,26.49,6.15
2015-09-13,CA,33.1,21.8,0.0,0.0,0.0,26.38,3.3
2015-09-14,CA,27.9,18.7,0.3,0.0,0.0,26.16,-4.55
2015-09-15,CA,25.7,18.3,15.1,0.0,0.0,25.87,-7.85
2015-09-16,CA,23.6,17.9,0.0,0.0,0.0,25.69,-11.25
2015-09-17,CA,26.9,15.7,0.0,0.0,0.0,25.58,-8.05
2015-09-18,CA,31.5,15.5,0.0,0.0,0.0,25.57,-6.25
2015-09-19,CA,34.7,17.0,0.0,0.0,0.0,25.66,-2.25
2015-09-20,CA,39.0,19.5,0.0,0.0,0.0,25.87,1.8
2015-09-21,CA,35.9,20.9,0.0,0.0,0.0,26.02,5.1
2015-09-22,CA,28.8,19.2,0.0,0.0,0.0,25.98,2.0
2015-09-23,CA,32.9,17.2,0.0,0.0,0.0,25.94,4.3
2015-09-24,CA,36.2,18.9,0.0,0.0,0.0,25.98,6.25
2015-09-25,CA,36.4,20.0,0.0,0.0,0.0,25.98,4.7
2015-09-26,CA,35.5,21.6,0.0,0.0,0.0,25.95,2.7
2015-09-27,CA,34.6,19.2,0.0,0.0,0.0,25.84,-2.35
2015-09-28,CA,33.1,18.9,0.0,0.0,0.0,25.72,-2.4
2015-09-29,CA,32.1,17.0,0.0,0.0,0.0,25.62,0.55
2015-09-30,CA,33.4,18.1,0.0,0.0,0.0,25.67,0.7
2015-10-01,CA,30.3,18.6,0.0,0.0,0.0,25.7,-3.1
2015-10-02,CA,31.2,15.9,0.0,0.0,0.0,25.74,-4.65
2015-10-03,CA,28.6,15.7,0.0,0.0,0.0,25.76,-6.4
2015-10-04,CA,20.5,15.9,5.3,0.0,0.0,25.66,-8.7
2015-10-05,CA,22.7,15.1,0.0,0.0,0.0,25.56,-7.1
2015-10-06,CA,27.0,13.5,0.0,0.0,0.0,25.42,-4.3
