date,state_id,temp_max_C,temp_min_C,precipitation_mm,snowfall_cm,snow_depth_cm,rolling_mean_temp_30d,temp_diff_7d
2013-12-27,TX,12.7,0.7,0.1,0.0,0.0,6.9,-7.9
2013-12-28,TX,14.7,1.8,0.0,0.0,0.0,7.01,0.6
2013-12-29,TX,12.0,0.4,0.0,0.0,0.0,7.01,1.65
2013-12-30,TX,5.4,-0.1,0.0,0.0,0.0,6.7,0.85
2013-12-31,TX,10.3,-1.8,0.0,0.0,0.0,6.31,0.55
2014-01-01,TX,18.3,2.4,0.0,0.0,0.0,6.24,3.0
2014-01-02,TX,6.0,-2.3,0.0,0.0,0.0,5.79,-3.25
2014-01-03,TX,9.4,-2.8,0.0,0.0,0.0,5.28,-3.4
2014-01-04,TX,18.5,5.3,0.0,0.0,0.0,5.45,3.65
2014-01-05,TX,13.6,-2.8,0.0,0.0,0.0,5.68,-0.8
2014-01-06,TX,-0.8,-7.2,0.0,0.0,0.0,5.64,-6.65
2014-01-07,TX,6.7,-5.2,0.0,0.0,0.0,5.63,-3.5
2014-01-08,TX,8.3,-0.1,3.6,0.0,0.0,5.77,-6.25
2014-01-09,TX,12.2,7.8,2.9,0.0,0.0,6.14,8.15
2014-01-10,TX,18.5,8.3,16.6,0.0,0.0,6.52,10.1
2014-01-11,TX,18.2,4.0,0.0,0.0,0.0,6.82,-0.8
2014-01-12,TX,20.1,6.3,0.0,0.0,0.0,7.08,7.8
2014-01-13,TX,15.8,6.9,0.0,0.0,0.0,7.31,15.35
2014-01-14,TX,16.4,2.8,0.0,0.0,0.0,7.43,8.85
2014-01-15,TX,12.3,2.0,0.0,0.0,0.0,7.34,3.05
2014-01-16,TX,16.8,4.8,0.0,0.0,0.0,7.35,0.8
2014-01-17,TX,11.1,4.0,0.1,0.0,0.0,7.24,-5.85
2014-01-18,TX,18.4,4.0,0.0,0.0,0.0,7.06,0.1
2014-01-19,TX,16.2,1.4,0.0,0.0,0.0,6.87,-4.4
2014-01-20,TX,21.3,7.9,0.0,0.0,0.0,7.1,3.25
2014-01-21,TX,11.4,2.5,0.0,0.0,0.0,7.18,-2.65
2014-01-22,TX,14.3,1.0,0.0,0.0,0.0,7.37,0.5
2014-01-23,TX,6.2,-2.4,0.0,0.21,0.0,7.31,-8.9
2014-01-24,TX,4.4,-5.0,0.0,0.0,0.0,7.06,-7.85
2014-01-25,TX,17.0,0.4,0.0,0.0,0.0,7.18,-2.5
2014-01-26,TX,21.7,7.0,0.0,0.0,0.0,7.43,5.55
2014-01-27,TX,8.6,-1.8,0.0,0.0,0.0,7.27,-11.2
2014-01-28,TX,2.1,-4.2,0.0,0.0,0.0,7.03,-8.0
2014-01-29,TX,6.2,-5.6,0.0,0.0,0.0,6.95,-7.35
2014-01-30,TX,14.4,-0.6,0.0,0.0,0.0,7.04,5.0
2014-01-31,TX,22.1,9.9,0.0,0.0,0.0,7.23,16.3
2014-02-01,TX,19.0,6.5,2.4,0.0,0.0,7.59,4.05
2014-02-02,TX,6.1,0.2,6.6,0.14,0.0,7.59,-11.2
2014-02-03,TX,6.7,-0.4,0.0,0.0,0.0,7.3,-0.25
2014-02-04,TX,9.0,4.0,5.3,0.0,0.0,7.33,7.55
2014-02-05,TX,3.0,-3.3,0.0,0.0,0.0,7.46,-0.45
2014-02-06,TX,-2.9,-6.4,0.0,0.28,0.0,7.28,-11.55
2014-02-07,TX,0.7,-3.9,0.6,0.56,1.0,7.09,-17.6
2014-02-08,TX,11.7,-3.4,0.0,0.0,1.0,6.9,-8.6
2014-02-09,TX,9.8,-0.5,0.0,0.0,0.0,6.6,1.5
2014-02-10,TX,4.1,0.2,0.8,0.14,0.0,6.31,-1.0
2014-02-11,TX,1.8,-0.8,2.4,0.56,1.0,5.88,-6.0
2014-02-12,TX,8.9,-1.0,0.0,0.0,1.0,5.64,4.1
2014-02-13,TX,17.5,-2.4,0.0,0.0,0.0,5.57,12.2
2014-02-14,TX,19.6,6.9,0.0,0.0,0.0,5.77,14.85
2014-02-15,TX,19.3,2.4,0.0,0.0,0.0,5.77,6.7
2014-02-16,TX,21.0,6.6,0.0,0.0,0.0,5.98,9.15
2014-02-17,TX,21.9,11.4,0.0,0.0,0.0,6.16,14.5
2014-02-18,TX,26.2,6.5,0.0,0.0,0.0,6.41,15.85
2014-02-19,TX,21.1,15.1,0.1,0.0,0.0,6.53,14.15
2014-02-20,TX,23.2,9.6,0.0,0.0,0.0,6.85,8.85
2014-02-21,TX,18.5,2.6,0.0,0.0,0.0,6.94,-2.7
2014-02-22,TX,23.0,9.2,0.0,0.0,0.0,7.42,5.25
2014-02-23,TX,21.6,11.4,0.0,0.0,0.0,7.98,2.7
2014-02-24,TX,12.7,8.0,1.4,0.0,0.0,8.03,-6.3
2014-02-25,TX,11.5,6.8,1.7,0.0,0.0,7.86,-7.2
2014-02-26,TX,6.1,0.6,2.7,0.0,0.0,7.86,-14.75
2014-02-27,TX,12.2,-0.7,0.0,0.0,0.0,8.08,-10.65
2014-02-28,TX,27.2,6.0,0.0,0.0,0.0,8.62,6.05
2014-03-01,TX,26.6,9.7,0.0,0.0,0.0,9.0,2.05
2014-03-02,TX,20.2,-5.1,12.5,0.14,0.0,8.72,-8.95
2014-03-03,TX,0.9,-7.4,0.0,0.0,0.0,8.18,-13.6
2014-03-04,TX,8.4,-2.4,0.0,0.0,0.0,8.18,-6.15
2014-03-05,TX,11.8,-0.3,0.0,0.0,0.0,8.27,2.4
2014-03-06,TX,11.6,3.0,0.5,0.0,0.0,8.29,1.55
2014-03-07,TX,18.1,3.0,0.0,0.0,0.0,8.65,-6.05
2014-03-08,TX,16.0,5.3,7.2,0.0,0.0,9.16,-7.5
2014-03-09,TX,15.1,3.6,0.0,0.0,0.0,9.52,1.8
2014-03-10,TX,23.6,6.0,0.0,0.0,0.0,9.88,18.05
2014-03-11,TX,26.9,12.8,0.0,0.0,0.0,10.39,16.85
2014-03-12,TX,15.4,7.1,0.0,0.0,0.0,10.69,5.5
2014-03-13,TX,19.5,2.1,0.0,0.0,0.0,11.03,3.5
2014-03-14,TX,21.3,8.9,0.2,0.0,0.0,11.4,4.55
2014-03-15,TX,18.5,13.9,23.0,0.0,0.0,11.69,5.55
2014-03-16,TX,14.4,6.0,3.3,0.0,0.0,11.59,0.85
2014-03-17,TX,15.1,3.0,0.0,0.0,0.0,11.53,-5.75
2014-03-18,TX,25.8,9.4,0.0,0.0,0.0,11.66,-2.25
2014-03-19,TX,17.2,7.4,0.0,0.0,0.0,11.51,1.05
2014-03-20,TX,21.2,4.2,0.0,0.0,0.0,11.39,1.9
2014-03-21,TX,27.3,11.4,0.0,0.0,0.0,11.43,4.25
2014-03-22,TX,18.9,11.2,4.7,0.0,0.0,11.39,-1.15
2014-03-23,TX,14.5,9.2,3.9,0.0,0.0,11.43,1.65
2014-03-24,TX,17.8,4.8,0.0,0.0,0.0,11.27,2.25
2014-03-25,TX,16.3,5.3,0.0,0.0,0.0,11.08,-6.8
2014-03-26,TX,16.4,6.8,1.5,0.0,0.0,11.12,-0.7
2014-03-27,TX,25.5,14.0,1.1,0.0,0.0,11.48,7.05
2014-03-28,TX,26.1,12.8,2.9,0.0,0.0,12.01,0.1
2014-03-29,TX,22.0,8.3,0.0,0.0,0.0,12.33,0.1
2014-03-30,TX,25.0,9.5,0.0,0.0,0.0,12.35,5.4
2014-03-31,TX,26.0,13.0,0.1,0.0,0.0,12.39,8.2
2014-04-01,TX,28.0,15.9,0.0,0.0,0.0,12.87,11.15
2014-04-02,TX,28.3,20.8,1.8,0.0,0.0,13.8,12.95
2014-04-03,TX,28.5,21.6,1.9,0.0,0.0,14.54,5.3
2014-04-04,TX,22.7,9.4,0.0,0.0,0.0,14.88,-3.4
2014-04-05,TX,15.9,10.1,1.0,0.0,0.0,15.07,-2.15
2014-04-06,TX,11.4,9.0,16.8,0.0,0.0,15.06,-7.05
2014-04-07,TX,18.4,9.0,0.3,0.0,0.0,15.16,-5.8
2014-04-08,TX,20.9,10.8,0.0,0.0,0.0,15.38,-6.1
2014-04-09,TX,25.6,7.5,0.0,0.0,0.0,15.43,-8.0
2014-04-10,TX,28.6,15.3,0.0,0.0,0.0,15.5,-3.1
2014-04-11,TX,28.1,15.9,0.0,0.0,0.0,15.86,5.95
2014-04-12,TX,28.7,17.0,0.0,0.0,0.0,16.26,9.85
2014-04-13,TX,25.5,19.2,3.8,0.0,0.0,16.51,12.15
2014-04-14,TX,22.0,8.8,6.6,0.0,0.0,16.48,1.7
2014-04-15,TX,16.5,4.0,0.0,0.0,0.0,16.48,-5.6
2014-04-16,TX,19.2,7.2,0.0,0.0,0.0,16.62,-3.35
2014-04-17,TX,18.6,9.6,0.5,0.0,0.0,16.5,-7.85
2014-04-18,TX,23.2,12.5,0.2,0.0,0.0,16.69,-4.15
2014-04-19,TX,24.5,12.0,0.0,0.0,0.0,16.87,-4.6
2014-04-20,TX,25.0,15.5,4.0,0.0,0.0,16.9,-2.1
2014-04-21,TX,27.5,15.8,1.2,0.0,0.0,17.12,6.25
2014-04-22,TX,27.9,15.1,0.0,0.0,0.0,17.44,11.25
2014-04-23,TX,30.1,14.9,0.0,0.0,0.0,17.82,9.3
2014-04-24,TX,28.6,19.1,2.0,0.0,0.0,18.25,9.75
2014-04-25,TX,28.6,13.0,0.0,0.0,0.0,18.56,2.95
2014-04-26,TX,29.4,17.9,0.0,0.0,0.0,18.69,5.4
2014-04-27,TX,33.0,22.2,2.4,0.0,0.0,18.96,7.35
2014-04-28,TX,28.9,17.9,0.0,0.0,0.0,19.24,1.75
2014-04-29,TX,25.0,16.5,0.0,0.0,0.0,19.35,-0.75
2014-04-30,TX,19.5,11.8,0.0,0.0,0.0,19.22,-6.85
2014-05-01,TX,23.3,8.5,0.0,0.0,0.0,19.02,-7.95
2014-05-02,TX,26.9,11.5,0.0,0.0,0.0,18.84,-1.6
2014-05-03,TX,30.9,11.4,0.0,0.0,0.0,18.71,-2.5
2014-05-04,TX,34.0,18.8,0.0,0.0,0.0,19.06,-1.2
2014-05-05,TX,32.9,17.6,0.0,0.0,0.0,19.47,1.85
2014-05-06,TX,31.9,18.3,0.0,0.0,0.0,19.96,4.35
2014-05-07,TX,30.8,20.2,0.2,0.0,0.0,20.36,9.85
2014-05-08,TX,25.4,22.2,26.2,0.0,0.0,20.62,7.9
2014-05-09,TX,30.4,20.1,0.6,0.0,0.0,20.91,6.05
2014-05-10,TX,28.8,18.5,0.0,0.0,0.0,20.97,2.5
2014-05-11,TX,30.3,21.5,0.0,0.0,0.0,21.1,-0.5
2014-05-12,TX,26.7,19.0,21.7,0.0,0.0,21.1,-2.4
2014-05-13,TX,19.6,13.6,11.2,0.0,0.0,20.91,-8.5
2014-05-14,TX,21.0,12.1,8.4,0.0,0.0,20.94,-8.95
2014-05-15,TX,26.4,10.5,0.0,0.0,0.0,21.22,-5.35
2014-05-16,TX,28.3,12.6,0.0,0.0,0.0,21.46,-4.8
2014-05-17,TX,27.2,16.6,0.0,0.0,0.0,21.72,-1.75
2014-05-18,TX,27.8,17.0,0.0,0.0,0.0,21.87,-3.5
2014-05-19,TX,29.3,18.3,0.0,0.0,0.0,22.06,0.95
2014-05-20,TX,30.4,19.6,0.0,0.0,0.0,22.21,8.4
2014-05-21,TX,30.6,19.9,0.0,0.0,0.0,22.33,8.7
2014-05-22,TX,29.3,19.9,0.0,0.0,0.0,22.44,6.15
2014-05-23,TX,28.6,21.4,0.0,0.0,0.0,22.52,4.55
2014-05-24,TX,29.6,21.0,0.7,0.0,0.0,22.57,3.4
2014-05-25,TX,29.9,21.1,1.2,0.0,0.0,22.73,3.1
2014-05-26,TX,25.4,20.7,5.0,0.0,0.0,22.71,-0.75
2014-05-27,TX,25.6,20.0,15.3,0.0,0.0,22.55,-2.2
2014-05-28,TX,26.6,17.5,1.0,0.0,0.0,22.5,-3.2
2014-05-29,TX,28.9,18.6,0.0,0.0,0.0,22.6,-0.85
2014-05-30,TX,28.9,20.7,0.6,0.0,0.0,22.91,-0.2
2014-05-31,TX,28.7,20.9,0.2,0.0,0.0,23.2,-0.5
2014-06-01,TX,30.9,20.7,0.5,0.0,0.0,23.42,0.3
2014-06-02,TX,30.7,22.5,0.0,0.0,0.0,23.6,3.55
2014-06-03,TX,31.4,23.1,0.0,0.0,0.0,23.63,4.45
2014-06-04,TX,32.2,23.2,0.0,0.0,0.0,23.71,5.65
2014-06-05,TX,31.8,23.1,0.6,0.0,0.0,23.79,3.7
2014-06-06,TX,33.1,23.6,0.7,0.0,0.0,23.89,3.55
2014-06-07,TX,33.7,23.6,0.0,0.0,0.0,24.05,3.85
2014-06-08,TX,31.6,23.8,5.2,0.0,0.0,24.13,1.9
2014-06-09,TX,26.7,21.7,28.3,0.0,0.0,24.15,-2.4
2014-06-10,TX,27.8,19.2,0.0,0.0,0.0,24.07,-3.75
2014-06-11,TX,32.8,18.7,0.0,0.0,0.0,24.17,-1.95
2014-06-12,TX,30.6,22.7,13.3,0.0,0.0,24.5,-0.8
2014-06-13,TX,30.7,21.0,1.5,0.0,0.0,24.81,-2.5
2014-06-14,TX,31.6,22.5,0.3,0.0,0.0,25.1,-1.6
2014-06-15,TX,31.8,23.4,0.0,0.0,0.0,25.34,-0.1
2014-06-16,TX,33.0,23.8,0.0,0.0,0.0,25.55,4.2
2014-06-17,TX,33.1,24.1,0.1,0.0,0.0,25.76,5.1
2014-06-18,TX,33.6,24.2,0.4,0.0,0.0,25.93,3.15
2014-06-19,TX,33.6,23.9,0.2,0.0,0.0,26.06,2.1
2014-06-20,TX,33.1,24.1,0.0,0.0,0.0,26.17,2.75
2014-06-21,TX,32.4,25.1,1.7,0.0,0.0,26.3,1.7
2014-06-22,TX,28.1,23.6,7.5,0.0,0.0,26.33,-1.75
2014-06-23,TX,31.2,22.6,0.2,0.0,0.0,26.39,-1.5
2014-06-24,TX,33.2,22.3,0.5,0.0,0.0,26.46,-0.85
2014-06-25,TX,30.7,22.7,1.1,0.0,0.0,26.58,-2.2
2014-06-26,TX,30.9,23.2,3.8,0.0,0.0,26.72,-1.7
2014-06-27,TX,31.2,22.8,0.5,0.0,0.0,26.89,-1.6
2014-06-28,TX,32.2,24.3,0.1,0.0,0.0,27.04,-0.5
2014-06-29,TX,34.4,25.1,0.0,0.0,0.0,27.2,3.9
2014-06-30,TX,35.7,23.9,0.0,0.0,0.0,27.37,2.9
2014-07-01,TX,34.7,23.9,0.0,0.0,0.0,27.49,1.55
2014-07-02,TX,34.0,24.3,4.6,0.0,0.0,27.57,2.45
2014-07-03,TX,31.9,23.8,0.5,0.0,0.0,27.59,0.8
2014-07-04,TX,33.5,23.0,0.2,0.0,0.0,27.61,1.25
2014-07-05,TX,33.0,23.3,0.0,0.0,0.0,27.64,-0.1
2014-07-06,TX,34.3,23.4,0.0,0.0,0.0,27.65,-0.9
2014-07-07,TX,35.6,24.9,0.0,0.0,0.0,27.7,0.45
2014-07-08,TX,35.4,25.8,0.0,0.0,0.0,27.8,1.3
2014-07-09,TX,35.7,25.8,0.0,0.0,0.0,28.02,1.6
2014-07-10,TX,36.1,25.6,0.0,0.0,0.0,28.26,3.0
2014-07-11,TX,35.4,25.2,0.0,0.0,0.0,28.42,2.05
2014-07-12,TX,36.5,25.6,0.0,0.0,0.0,28.56,2.9
2014-07-13,TX,36.7,25.7,0.0,0.0,0.0,28.74,2.35
2014-07-14,TX,38.2,26.3,0.0,0.0,0.0,28.92,2.0
2014-07-15,TX,33.3,25.2,0.0,0.0,0.0,28.97,-1.35
2014-07-16,TX,33.3,21.4,0.0,0.0,0.0,28.94,-3.4
2014-07-17,TX,28.5,20.7,25.9,0.0,0.0,28.8,-6.25
2014-07-18,TX,25.0,19.2,0.2,0.0,0.0,28.58,-8.2
2014-07-19,TX,25.1,20.6,0.0,0.0,0.0,28.38,-8.2
2014-07-20,TX,30.7,19.4,0.0,0.0,0.0,28.26,-6.15
2014-07-21,TX,34.3,22.0,0.0,0.0,0.0,28.24,-4.1
2014-07-22,TX,34.4,23.8,0.0,0.0,0.0,28.35,-0.15
2014-07-23,TX,34.4,23.4,0.0,0.0,0.0,28.42,1.55
2014-07-24,TX,33.9,23.4,3.5,0.0,0.0,28.44,4.05
2014-07-25,TX,36.5,23.3,0.0,0.0,0.0,28.55,7.8
2014-07-26,TX,37.5,25.6,0.0,0.0,0.0,28.7,8.7
2014-07-27,TX,38.2,26.7,0.0,0.0,0.0,28.88,7.4
2014-07-28,TX,33.7,27.1,3.2,0.0,0.0,28.96,2.25
2014-07-29,TX,31.5,23.4,0.8,0.0,0.0,28.88,-1.65
2014-07-30,TX,32.3,23.1,2.6,0.0,0.0,28.81,-1.2
2014-07-31,TX,27.5,22.6,0.6,0.0,0.0,28.67,-3.6
2014-08-01,TX,26.6,21.5,0.3,0.0,0.0,28.5,-5.85
2014-08-02,TX,29.5,21.6,0.0,0.0,0.0,28.42,-6.0
2014-08-03,TX,32.3,20.9,0.0,0.0,0.0,28.36,-5.85
2014-08-04,TX,33.4,21.5,0.0,0.0,0.0,28.34,-2.95
2014-08-05,TX,35.4,22.4,0.0,0.0,0.0,28.34,1.45
2014-08-06,TX,36.0,25.5,0.0,0.0,0.0,28.36,3.05
2014-08-07,TX,36.4,26.5,0.9,0.0,0.0,28.39,6.4
2014-08-08,TX,39.0,27.2,0.0,0.0,0.0,28.47,9.05
2014-08-09,TX,38.2,27.3,0.0,0.0,0.0,28.53,7.2
2014-08-10,TX,38.1,27.5,0.0,0.0,0.0,28.61,6.2
2014-08-11,TX,35.3,26.3,0.2,0.0,0.0,28.6,3.35
2014-08-12,TX,34.6,24.9,0.0,0.0,0.0,28.56,0.85
2014-08-13,TX,33.4,22.0,0.0,0.0,0.0,28.4,-3.05
2014-08-14,TX,34.7,22.8,0.0,0.0,0.0,28.39,-2.7
2014-08-15,TX,36.5,24.1,0.0,0.0,0.0,28.49,-2.8
2014-08-16,TX,38.0,26.7,1.1,0.0,0.0,28.74,-0.4
2014-08-17,TX,35.0,26.8,2.9,0.0,0.0,29.04,-1.9
2014-08-18,TX,33.8,25.3,0.0,0.0,0.0,29.26,-1.25
2014-08-19,TX,33.1,26.6,0.0,0.0,0.0,29.42,0.1
2014-08-20,TX,36.5,26.2,0.0,0.0,0.0,29.53,3.65
2014-08-21,TX,36.7,26.5,0.0,0.0,0.0,29.61,2.85
2014-08-22,TX,38.2,26.5,0.0,0.0,0.0,29.73,2.05
2014-08-23,TX,37.4,26.6,0.0,0.0,0.0,29.84,-0.35
2014-08-24,TX,37.1,26.9,0.0,0.0,0.0,29.91,1.1
2014-08-25,TX,37.0,26.6,0.0,0.0,0.0,29.92,2.25
2014-08-26,TX,35.9,26.7,0.2,0.0,0.0,29.88,1.45
2014-08-27,TX,34.8,26.0,0.0,0.0,0.0,29.88,-0.95
2014-08-28,TX,35.5,25.1,0.2,0.0,0.0,29.97,-1.3
2014-08-29,TX,33.5,25.7,0.6,0.0,0.0,30.04,-2.75
2014-08-30,TX,32.8,25.0,0.0,0.0,0.0,30.17,-3.1
2014-08-31,TX,35.1,25.6,0.0,0.0,0.0,30.38,-1.65
2014-09-01,TX,35.1,25.1,0.0,0.0,0.0,30.53,-1.7
2014-09-02,TX,35.0,26.5,0.0,0.0,0.0,30.66,-0.55
2014-09-03,TX,35.6,26.2,0.0,0.0,0.0,30.78,0.5
2014-09-04,TX,35.8,26.4,0.0,0.0,0.0,30.85,0.8
2014-09-05,TX,34.9,25.8,0.0,0.0,0.0,30.84,0.75
2014-09-06,TX,34.3,26.1,0.0,0.0,0.0,30.8,1.3
2014-09-07,TX,28.8,22.3,3.4,0.0,0.0,30.55,-4.8
2014-09-08,TX,33.6,23.8,0.1,0.0,0.0,30.41,-1.4
2014-09-09,TX,36.1,25.9,0.0,0.0,0.0,30.35,0.25
2014-09-10,TX,38.0,26.8,0.0,0.0,0.0,30.4,1.5
2014-09-11,TX,33.0,24.8,5.7,0.0,0.0,30.38,-2.2
2014-09-12,TX,24.6,17.3,10.3,0.0,0.0,30.15,-9.4
2014-09-13,TX,19.4,15.7,0.3,0.0,0.0,29.78,-12.65
2014-09-14,TX,24.9,19.1,0.0,0.0,0.0,29.5,-3.55
2014-09-15,TX,27.9,21.1,3.3,0.0,0.0,29.24,-4.2
2014-09-16,TX,31.0,21.5,0.1,0.0,0.0,29.08,-4.75
2014-09-17,TX,32.7,22.9,0.6,0.0,0.0,29.03,-4.6
2014-09-18,TX,29.4,23.5,3.7,0.0,0.0,28.91,-2.45
2014-09-19,TX,29.2,20.8,0.4,0.0,0.0,28.7,4.05
2014-09-20,TX,31.4,22.5,0.0,0.0,0.0,28.55,9.4
2014-09-21,TX,32.8,22.7,0.0,0.0,0.0,28.39,5.75
2014-09-22,TX,30.1,22.4,0.0,0.0,0.0,28.2,1.75
2014-09-23,TX,28.2,17.6,0.0,0.0,0.0,27.9,-3.35
2014-09-24,TX,29.8,16.0,0.0,0.0,0.0,27.6,-4.9
2014-09-25,TX,30.3,17.1,0.0,0.0,0.0,27.35,-2.75
2014-09-26,TX,30.1,18.2,0.0,0.0,0.0,27.14,-0.85
2014-09-27,TX,29.8,19.4,0.0,0.0,0.0,26.95,-2.35
2014-09-28,TX,30.9,20.6,0.0,0.0,0.0,26.82,-2.0
2014-09-29,TX,30.3,19.9,0.0,0.0,0.0,26.7,-1.15
2014-09-30,TX,33.0,21.8,0.0,0.0,0.0,26.6,4.5
2014-10-01,TX,33.1,22.9,0.0,0.0,0.0,26.53,5.1
2014-10-02,TX,34.7,24.4,3.0,0.0,0.0,26.49,5.85
2014-10-03,TX,27.4,17.5,0.0,0.0,0.0,26.2,-1.7
2014-10-04,TX,25.4,12.5,0.0,0.0,0.0,25.8,-5.65
2014-10-05,TX,29.5,17.2,0.0,0.0,0.0,25.57,-2.4
2014-10-06,TX,29.6,20.7,0.3,0.0,0.0,25.4,0.05
2014-10-07,TX,35.2,21.2,0.0,0.0,0.0,25.49,0.8
2014-10-08,TX,31.7,23.1,0.0,0.0,0.0,25.44,-0.6
2014-10-09,TX,33.1,23.4,0.6,0.0,0.0,25.35,-1.3
2014-10-10,TX,32.8,22.6,2.9,0.0,0.0,25.2,5.25
2014-10-11,TX,23.3,16.0,7.9,0.0,0.0,24.89,0.7
2014-10-12,TX,23.1,13.5,0.3,0.0,0.0,24.8,-5.05
2014-10-13,TX,22.7,17.1,28.9,0.0,0.0,24.88,-5.25
2014-10-14,TX,23.6,13.6,0.0,0.0,0.0,24.76,-9.6
2014-10-15,TX,25.9,12.8,0.0,0.0,0.0,24.59,-8.05
2014-10-16,TX,29.6,14.4,0.0,0.0,0.0,24.45,-6.25
2014-10-17,TX,28.3,16.7,0.0,0.0,0.0,24.27,-5.2
2014-10-18,TX,27.0,17.3,0.0,0.0,0.0,24.13,2.5
2014-10-19,TX,24.2,15.6,0.0,0.0,0.0,23.96,1.6
2014-10-20,TX,26.9,14.7,0.0,0.0,0.0,23.76,0.9
2014-10-21,TX,27.3,16.6,0.0,0.0,0.0,23.56,3.35
2014-10-22,TX,26.7,15.8,0.0,0.0,0.0,23.4,1.9
2014-10-23,TX,25.2,17.0,0.1,0.0,0.0,23.33,-0.9
2014-10-24,TX,28.2,15.8,0.0,0.0,0.0,23.3,-0.5
2014-10-25,TX,30.8,18.4,0.0,0.0,0.0,23.33,2.45
2014-10-26,TX,30.6,19.4,0.0,0.0,0.0,23.36,5.1
2014-10-27,TX,29.2,18.7,0.0,0.0,0.0,23.34,3.15
2014-10-28,TX,26.6,20.7,2.1,0.0,0.0,23.27,1.7
2014-10-29,TX,24.6,16.4,0.0,0.0,0.0,23.12,-0.75
2014-10-30,TX,25.3,13.5,0.0,0.0,0.0,22.85,-1.7
2014-10-31,TX,19.1,12.6,0.0,0.0,0.0,22.45,-6.15
2014-11-01,TX,16.0,7.1,0.0,0.0,0.0,21.85,-13.05
2014-11-02,TX,19.5,8.4,0.0,0.0,0.0,21.56,-11.05
2014-11-03,TX,25.1,13.2,0.0,0.0,0.0,21.57,-4.8
2014-11-04,TX,21.4,12.8,14.9,0.0,0.0,21.36,-6.55
2014-11-05,TX,15.1,11.5,13.2,0.0,0.0,20.97,-7.2
2014-11-06,TX,21.4,9.2,0.0,0.0,0.0,20.54,-4.1
2014-11-07,TX,18.7,7.1,0.0,0.0,0.0,20.05,-2.95
2014-11-08,TX,19.9,10.3,0.0,0.0,0.0,19.62,3.55
2014-11-09,TX,21.6,5.6,0.0,0.0,0.0,19.14,-0.35
2014-11-10,TX,25.0,12.7,0.0,0.0,0.0,19.12,-0.3
2014-11-11,TX,19.2,6.3,0.0,0.0,0.0,18.93,-4.35
2014-11-12,TX,6.1,1.4,0.0,0.0,0.0,18.39,-9.55
2014-11-13,TX,3.3,-0.0,0.0,0.0,0.0,17.83,-13.65
2014-11-14,TX,5.3,-1.6,0.0,0.0,0.0,17.25,-11.05
2014-11-15,TX,9.5,1.4,0.0,0.0,0.0,16.7,-9.65
2014-11-16,TX,6.9,0.6,1.7,0.28,0.0,16.07,-9.85
2014-11-17,TX,6.4,-1.9,0.0,0.0,0.0,15.41,-16.6
2014-11-18,TX,12.9,-2.1,0.0,0.0,0.0,14.92,-7.35
2014-11-19,TX,16.9,4.4,0.0,0.0,0.0,14.58,6.9
2014-11-20,TX,21.4,7.7,0.0,0.0,0.0,14.34,12.9
2014-11-21,TX,19.6,14.5,0.9,0.0,0.0,14.2,15.2
2014-11-22,TX,17.9,14.8,57.8,0.0,0.0,14.04,10.9
2014-11-23,TX,23.6,12.1,0.0,0.0,0.0,13.9,14.1
2014-11-24,TX,15.0,6.7,0.0,0.0,0.0,13.44,8.6
2014-11-25,TX,16.0,3.5,0.0,0.0,0.0,12.94,4.35
2014-11-26,TX,16.7,6.8,0.0,0.0,0.0,12.53,1.1
2014-11-27,TX,13.1,4.5,0.0,0.0,0.0,12.03,-5.75
2014-11-28,TX,19.3,6.6,0.0,0.0,0.0,11.78,-4.1
2014-11-29,TX,23.2,12.8,0.0,0.0,0.0,11.74,1.65
2014-11-30,TX,24.8,17.7,0.0,0.0,0.0,11.92,3.4
2014-12-01,TX,18.7,3.5,0.2,0.0,0.0,11.9,0.25
2014-12-02,TX,8.5,1.4,0.0,0.0,0.0,11.6,-4.8
2014-12-03,TX,14.1,8.7,1.8,0.0,0.0,11.34,-0.35
2014-12-04,TX,17.6,12.7,1.8,0.0,0.0,11.28,6.35
2014-12-05,TX,24.5,16.0,1.7,0.0,0.0,11.51,7.3
2014-12-06,TX,18.3,11.0,0.0,0.0,0.0,11.49,-3.35
2014-12-07,TX,12.7,8.0,0.2,0.0,0.0,11.4,-10.9
2014-12-08,TX,15.1,6.0,0.0,0.0,0.0,11.25,-0.55
2014-12-09,TX,13.3,4.9,0.0,0.0,0.0,11.1,4.15
2014-12-10,TX,13.5,5.5,0.0,0.0,0.0,10.79,-1.9
2014-12-11,TX,19.2,11.4,1.5,0.0,0.0,10.87,0.15
2014-12-12,TX,20.5,13.7,4.0,0.0,0.0,11.32,-3.15
2014-12-13,TX,20.3,13.6,0.4,0.0,0.0,11.83,2.3
2014-12-14,TX,19.2,15.0,6.6,0.0,0.0,12.34,6.75
2014-12-15,TX,17.2,10.5,0.0,0.0,0.0,12.62,3.3
2014-12-16,TX,10.9,5.6,0.0,0.0,0.0,12.77,-0.85
2014-12-17,TX,8.4,4.4,17.4,0.0,0.0,12.9,-3.1
2014-12-18,TX,11.9,6.5,1.1,0.0,0.0,13.03,-6.1
2014-12-19,TX,10.5,8.1,0.0,0.0,0.0,12.99,-7.8
2014-12-20,TX,10.0,8.2,0.1,0.0,0.0,12.8,-7.85
2014-12-21,TX,11.9,8.5,0.2,0.0,0.0,12.58,-6.9
