date,state_id,temp_max_C,temp_min_C,precipitation_mm,snowfall_cm,snow_depth_cm,rolling_mean_temp_30d,temp_diff_7d
2015-07-31,WI,26.6,21.2,0.0,0.0,0.0,20.33,2.05
2015-08-01,WI,25.7,19.3,0.0,0.0,0.0,20.61,-0.45
2015-08-02,WI,27.4,21.0,7.8,0.0,0.0,20.87,2.9
2015-08-03,WI,25.8,18.8,0.0,0.0,0.0,20.97,0.1
2015-08-04,WI,24.0,18.5,0.0,0.0,0.0,21.02,-1.4
2015-08-05,WI,21.9,17.8,0.1,0.0,0.0,21.0,-4.85
2015-08-06,WI,22.1,17.8,0.0,0.0,0.0,21.08,-4.75
2015-08-07,WI,21.9,19.2,6.0,0.0,0.0,21.27,-3.35
2015-08-08,WI,22.2,18.3,0.0,0.0,0.0,21.36,-2.25
2015-08-09,WI,22.4,18.2,0.1,0.0,0.0,21.42,-3.9
2015-08-10,WI,22.8,19.6,4.4,0.0,0.0,21.5,-1.1
2015-08-11,WI,21.8,18.1,0.0,0.0,0.0,21.52,-1.3
2015-08-12,WI,22.2,17.1,0.0,0.0,0.0,21.48,-0.2
2015-08-13,WI,26.3,19.7,0.0,0.0,0.0,21.59,3.05
2015-08-14,WI,27.7,21.6,2.1,0.0,0.0,21.85,4.1
2015-08-15,WI,24.8,20.7,0.3,0.0,0.0,22.01,2.5
2015-08-16,WI,26.7,22.1,0.0,0.0,0.0,22.06,4.1
2015-08-17,WI,25.9,21.4,5.8,0.0,0.0,22.06,2.45
2015-08-18,WI,23.0,20.8,5.0,0.0,0.0,22.0,1.95
2015-08-19,WI,22.0,18.6,3.1,0.0,0.0,21.93,0.65
2015-08-20,WI,19.9,16.5,0.1,0.0,0.0,21.87,-4.8
2015-08-21,WI,23.8,15.7,0.0,0.0,0.0,21.86,-4.9
2015-08-22,WI,23.2,18.8,0.0,0.0,0.0,21.86,-1.75
2015-08-23,WI,21.8,18.7,6.1,0.0,0.0,21.81,-4.15
2015-08-24,WI,19.3,16.0,0.0,0.0,0.0,21.63,-6.0
2015-08-25,WI,19.3,15.2,0.0,0.0,0.0,21.5,-4.65
2015-08-26,WI,18.8,15.6,0.0,0.0,0.0,21.33,-3.1
2015-08-27,WI,20.5,15.1,0.0,0.0,0.0,21.17,-0.4
2015-08-28,WI,20.3,16.4,6.0,0.0,0.0,20.96,-1.4
2015-08-29,WI,18.6,16.7,15.2,0.0,0.0,20.72,-3.35
2015-08-30,WI,21.0,15.4,0.0,0.0,0.0,20.53,-2.05
2015-08-31,WI,23.0,17.1,0.0,0.0,0.0,20.45,2.4
2015-09-01,WI,24.7,19.7,0.0,0.0,0.0,20.38,4.95
2015-09-02,WI,25.9,21.9,0.0,0.0,0.0,20.43,6.7
2015-09-03,WI,25.7,20.3,1.2,0.0,0.0,20.49,5.2
2015-09-04,WI,21.9,18.1,0.0,0.0,0.0,20.5,1.65
2015-09-05,WI,22.9,18.0,3.7,0.0,0.0,20.52,2.8
2015-09-06,WI,25.0,20.2,0.0,0.0,0.0,20.58,4.4
2015-09-07,WI,24.3,21.2,1.4,0.0,0.0,20.67,2.7
2015-09-08,WI,22.2,17.0,11.3,0.0,0.0,20.64,-2.6
2015-09-09,WI,19.9,16.4,0.0,0.0,0.0,20.54,-5.75
2015-09-10,WI,19.8,15.9,2.0,0.0,0.0,20.47,-5.15
2015-09-11,WI,16.0,12.7,2.6,0.0,0.0,20.29,-5.65
2015-09-12,WI,15.1,12.4,0.1,0.0,0.0,19.99,-6.7
2015-09-13,WI,18.7,11.1,0.0,0.0,0.0,19.66,-7.7
2015-09-14,WI,21.6,14.7,0.0,0.0,0.0,19.51,-4.6
2015-09-15,WI,22.0,17.7,0.0,0.0,0.0,19.36,0.25
2015-09-16,WI,22.2,17.3,0.0,0.0,0.0,19.23,1.6
2015-09-17,WI,23.0,17.8,10.0,0.0,0.0,19.18,2.55
2015-09-18,WI,21.0,18.4,20.9,0.0,0.0,19.16,5.35
2015-09-19,WI,19.5,15.3,26.5,0.0,0.0,19.13,3.65
2015-09-20,WI,19.3,14.2,0.0,0.0,0.0,19.03,1.85
2015-09-21,WI,19.1,15.2,0.0,0.0,0.0,18.9,-1.0
2015-09-22,WI,21.1,15.4,0.0,0.0,0.0,18.84,-1.6
2015-09-23,WI,21.1,17.2,0.0,0.0,0.0,18.88,-0.6
2015-09-24,WI,18.9,17.5,0.0,0.0,0.0,18.92,-2.2
2015-09-25,WI,18.8,16.7,0.0,0.0,0.0,18.93,-1.95
2015-09-26,WI,19.0,16.4,0.0,0.0,0.0,18.93,0.3
2015-09-27,WI,19.3,16.9,0.0,0.0,0.0,18.92,1.35
2015-09-28,WI,20.8,17.6,0.0,0.0,0.0,18.98,2.05
2015-09-29,WI,18.9,12.0,10.4,0.0,0.0,18.88,-2.8
2015-09-30,WI,13.2,11.2,0.0,0.0,0.0,18.62,-6.95
2015-10-01,WI,12.0,10.5,0.0,0.0,0.0,18.26,-6.95
2015-10-02,WI,12.6,10.0,0.0,0.0,0.0,17.84,-6.45
2015-10-03,WI,11.2,9.9,0.8,0.0,0.0,17.42,-7.15
2015-10-04,WI,12.6,10.1,0.0,0.0,0.0,17.13,-6.75
2015-10-05,WI,14.8,12.6,0.0,0.0,0.0,16.91,-5.5
2015-10-06,WI,18.4,14.1,0.0,0.0,0.0,16.7,0.8
2015-10-07,WI,17.4,13.0,0.0,0.0,0.0,16.44,3.0
2015-10-08,WI,19.4,12.6,1.2,0.0,0.0,16.32,4.75
2015-10-09,WI,15.8,11.8,0.0,0.0,0.0,16.18,2.5
2015-10-10,WI,16.1,10.4,0.0,0.0,0.0,16.03,2.7
2015-10-11,WI,20.4,13.8,0.0,0.0,0.0,16.12,5.75
2015-10-12,WI,19.9,12.5,0.0,0.0,0.0,16.2,2.5
2015-10-13,WI,15.1,11.1,0.0,0.0,0.0,16.14,-3.15
2015-10-14,WI,15.7,9.0,0.0,0.0,0.0,15.95,-2.85
2015-10-15,WI,16.6,11.4,0.1,0.0,0.0,15.75,-2.0
2015-10-16,WI,11.0,6.8,0.0,0.0,0.0,15.39,-4.9
2015-10-17,WI,10.3,4.1,0.0,0.0,0.0,14.95,-6.05
2015-10-18,WI,11.4,5.2,0.0,0.0,0.0,14.57,-8.8
2015-10-19,WI,17.9,10.4,0.0,0.0,0.0,14.46,-2.05
2015-10-20,WI,16.4,14.6,1.1,0.0,0.0,14.42,2.4
2015-10-21,WI,18.5,13.6,0.9,0.0,0.0,14.38,3.7
2015-10-22,WI,14.6,11.0,0.0,0.0,0.0,14.2,-1.2
2015-10-23,WI,13.6,10.6,8.8,0.0,0.0,13.97,3.2
2015-10-24,WI,15.8,11.3,3.0,0.0,0.0,13.81,6.35
2015-10-25,WI,13.8,8.1,0.0,0.0,0.0,13.58,2.65
2015-10-26,WI,12.8,10.5,0.0,0.0,0.0,13.38,-2.5
2015-10-27,WI,12.7,10.5,8.5,0.0,0.0,13.17,-3.9
2015-10-28,WI,11.6,5.6,17.6,0.0,0.0,12.81,-7.45
2015-10-29,WI,9.0,4.2,0.0,0.0,0.0,12.52,-6.2
2015-10-30,WI,11.0,7.5,0.0,0.0,0.0,12.42,-2.85
2015-10-31,WI,10.4,8.4,13.9,0.0,0.0,12.36,-4.15
2015-11-01,WI,13.1,9.5,0.0,0.0,0.0,12.36,0.35
2015-11-02,WI,17.1,11.7,0.0,0.0,0.0,12.49,2.75
2015-11-03,WI,15.2,10.9,0.0,0.0,0.0,12.54,1.45
2015-11-04,WI,15.7,12.7,0.0,0.0,0.0,12.56,5.6
2015-11-05,WI,16.5,13.5,0.2,0.0,0.0,12.52,8.4
2015-11-06,WI,15.5,8.9,9.5,0.0,0.0,12.42,2.95
2015-11-07,WI,8.9,5.8,0.0,0.0,0.0,12.13,-2.05
2015-11-08,WI,10.1,4.3,0.0,0.0,0.0,11.91,-4.1
2015-11-09,WI,10.4,5.0,0.0,0.0,0.0,11.72,-6.7
2015-11-10,WI,10.5,5.0,0.0,0.0,0.0,11.41,-5.3
2015-11-11,WI,12.4,8.1,6.0,0.0,0.0,11.22,-3.95
2015-11-12,WI,11.6,6.6,4.3,0.0,0.0,11.08,-5.9
2015-11-13,WI,6.7,4.0,0.0,0.0,0.0,10.85,-6.85
2015-11-14,WI,10.1,1.9,0.0,0.0,0.0,10.58,-1.35
2015-11-15,WI,13.1,8.8,0.0,0.0,0.0,10.65,3.75
2015-11-16,WI,11.4,9.0,0.2,0.0,0.0,10.75,2.5
2015-11-17,WI,12.0,8.8,23.6,0.0,0.0,10.82,2.65
2015-11-18,WI,13.4,10.2,12.9,0.0,0.0,10.74,1.55
2015-11-19,WI,10.0,4.1,0.0,0.0,0.0,10.46,-2.05
2015-11-20,WI,4.2,1.3,1.0,0.77,0.0,10.02,-2.6
2015-11-21,WI,0.8,-3.8,11.0,7.49,2.0,9.54,-7.5
2015-11-22,WI,-1.6,-7.0,0.0,0.0,2.0,8.99,-15.25
2015-11-23,WI,4.4,-2.3,0.0,0.0,2.0,8.58,-9.15
2015-11-24,WI,5.3,1.3,0.0,0.0,2.0,8.32,-7.1
2015-11-25,WI,8.5,4.9,0.2,0.0,1.0,8.16,-5.1
2015-11-26,WI,11.9,8.6,19.5,0.0,0.0,8.11,3.2
2015-11-27,WI,7.1,1.2,16.7,0.28,0.0,7.96,1.4
2015-11-28,WI,1.4,-0.6,0.0,0.0,0.0,7.76,1.9
2015-11-29,WI,3.6,-1.3,0.0,0.0,0.0,7.49,5.45
2015-11-30,WI,5.1,3.2,3.9,0.0,0.0,7.31,3.1
2015-12-01,WI,5.5,3.0,6.8,0.0,0.0,7.08,0.95
2015-12-02,WI,3.2,0.5,1.0,0.84,0.0,6.66,-4.85
2015-12-03,WI,3.5,0.5,0.0,0.0,0.0,6.29,-8.25
2015-12-04,WI,6.8,1.3,0.0,0.0,0.0,5.95,-0.1
2015-12-05,WI,5.3,1.5,0.0,0.0,0.0,5.56,3.0
2015-12-06,WI,5.4,1.7,0.0,0.0,0.0,5.28,2.4
2015-12-07,WI,3.3,1.1,0.1,0.0,0.0,5.11,-1.95
2015-12-08,WI,6.5,3.0,0.0,0.0,0.0,5.02,0.5
2015-12-09,WI,7.7,4.9,0.0,0.0,0.0,4.98,4.45
2015-12-10,WI,11.8,5.4,0.0,0.0,0.0,5.0,6.6
2015-12-11,WI,7.8,4.7,0.1,0.0,0.0,4.87,2.2
2015-12-12,WI,6.2,5.1,2.4,0.0,0.0,4.76,2.25
2015-12-13,WI,10.9,6.1,29.0,0.0,0.0,4.86,4.95
2015-12-14,WI,11.4,6.6,18.3,0.0,0.0,4.96,6.8
2015-12-15,WI,6.5,2.6,0.0,0.0,0.0,4.75,-0.2
2015-12-16,WI,8.9,3.4,5.6,0.0,0.0,4.61,-0.15
2015-12-17,WI,2.8,-0.7,0.0,0.0,0.0,4.3,-7.55
2015-12-18,WI,-0.4,-3.0,0.0,0.0,0.0,3.85,-7.95
2015-12-19,WI,-1.6,-6.7,0.0,0.0,0.0,3.48,-9.8
2015-12-20,WI,7.0,-1.6,0.0,0.0,0.0,3.48,-5.8
2015-12-21,WI,6.7,3.2,10.7,0.0,0.0,3.69,-4.05
2015-12-22,WI,4.1,2.5,0.6,0.0,0.0,3.94,-1.25
2015-12-23,WI,10.7,4.2,10.0,0.0,0.0,4.16,1.3
2015-12-24,WI,7.7,1.7,0.2,0.0,0.0,4.2,3.65
2015-12-25,WI,3.6,0.2,0.0,0.0,0.0,4.04,3.6
2015-12-26,WI,3.4,2.3,5.3,0.0,0.0,3.8,7.0
2015-12-27,WI,2.7,0.7,1.3,0.0,0.0,3.72,-1.0
2015-12-28,WI,0.7,-1.2,38.1,14.63,3.0,3.7,-5.2
2015-12-29,WI,1.4,-3.1,3.4,2.03,4.0,3.63,-4.15
2015-12-30,WI,-0.7,-4.3,0.2,0.28,4.0,3.41,-9.95
2015-12-31,WI,-2.1,-6.3,0.2,0.21,4.0,3.12,-8.9
2016-01-01,WI,-1.6,-7.8,0.0,0.0,4.0,2.91,-6.6
2016-01-02,WI,0.3,-4.9,0.0,0.0,4.0,2.76,-5.15
2016-01-03,WI,-2.2,-3.3,0.0,0.0,4.0,2.54,-4.45
2016-01-04,WI,-2.4,-4.9,0.0,0.0,4.0,2.3,-3.4
2016-01-05,WI,-0.4,-5.5,0.0,0.0,4.0,2.08,-2.1
2016-01-06,WI,1.1,-3.2,0.0,0.0,4.0,1.98,1.45
2016-01-07,WI,2.6,0.6,4.1,1.12,4.0,1.87,5.8
2016-01-08,WI,2.7,1.7,6.2,0.0,3.0,1.74,6.9
2016-01-09,WI,2.0,-1.3,6.6,3.85,3.0,1.46,2.65
2016-01-10,WI,-1.8,-15.6,1.0,0.77,3.0,0.96,-5.95
2016-01-11,WI,-7.4,-17.6,2.1,1.61,3.0,0.36,-8.85
2016-01-12,WI,-7.4,-15.2,0.5,0.49,4.0,-0.3,-8.35
2016-01-13,WI,-5.1,-16.3,1.2,0.84,4.0,-0.96,-9.65
2016-01-14,WI,1.5,-5.2,0.0,0.0,4.0,-1.17,-3.45
2016-01-15,WI,3.0,-2.3,0.0,0.0,4.0,-1.37,-1.85
2016-01-16,WI,-2.7,-12.7,0.0,0.0,3.0,-1.66,-8.05
2016-01-17,WI,-14.0,-19.3,0.0,0.0,3.0,-2.16,-7.95
2016-01-18,WI,-14.3,-19.7,0.0,0.0,3.0,-2.59,-4.5
2016-01-19,WI,-9.4,-16.9,0.0,0.0,3.0,-3.11,-1.85
2016-01-20,WI,-5.8,-11.6,0.2,0.35,3.0,-3.57,2.0
2016-01-21,WI,-3.3,-8.8,0.0,0.0,3.0,-3.88,-4.2
2016-01-22,WI,-1.8,-5.5,0.0,0.84,3.0,-4.25,-4.0
2016-01-23,WI,-0.5,-5.7,0.0,0.07,3.0,-4.51,4.6
2016-01-24,WI,-1.6,-4.6,0.0,0.0,3.0,-4.68,13.55
2016-01-25,WI,1.3,-3.6,5.3,1.61,3.0,-4.81,15.85
2016-01-26,WI,1.2,-4.1,0.5,0.42,3.0,-4.92,11.7
2016-01-27,WI,0.9,-6.2,0.0,0.07,3.0,-5.0,6.05
2016-01-28,WI,2.2,-2.8,0.5,0.0,3.0,-4.98,5.75
2016-01-29,WI,-0.2,-8.4,0.0,0.0,2.0,-5.04,-0.65
2016-01-30,WI,3.5,0.1,0.0,0.0,2.0,-4.84,4.9
2016-01-31,WI,2.9,0.6,3.9,0.0,1.0,-4.62,4.85
2016-02-01,WI,3.2,-2.4,0.0,0.0,1.0,-4.53,1.55
2016-02-02,WI,1.9,-1.5,12.7,4.76,2.0,-4.43,1.65
2016-02-03,WI,2.3,-2.5,2.0,0.91,2.0,-4.32,2.55
2016-02-04,WI,-1.6,-6.9,0.0,0.0,2.0,-4.36,-3.95
2016-02-05,WI,-1.0,-5.4,0.0,0.0,2.0,-4.43,1.1
2016-02-06,WI,1.8,-3.3,0.0,0.0,2.0,-4.51,-2.55
2016-02-07,WI,4.3,-0.2,0.0,0.0,2.0,-4.51,0.3
2016-02-08,WI,0.0,-3.9,0.6,0.84,1.0,-4.59,-2.35
2016-02-09,WI,-4.6,-8.6,0.6,1.33,2.0,-4.52,-6.8
2016-02-10,WI,-9.0,-14.3,0.0,0.14,2.0,-4.49,-11.55
2016-02-11,WI,-7.7,-14.2,0.0,0.0,2.0,-4.48,-6.7
2016-02-12,WI,-8.6,-14.7,0.0,0.0,2.0,-4.51,-8.45
2016-02-13,WI,-11.0,-17.9,0.0,0.0,2.0,-4.93,-13.7
2016-02-14,WI,-5.3,-13.1,2.0,1.4,2.0,-5.25,-11.25
2016-02-15,WI,-2.6,-7.9,0.0,0.21,2.0,-5.17,-3.3
2016-02-16,WI,-0.3,-6.1,0.8,0.63,2.0,-4.72,3.4
2016-02-17,WI,-1.7,-6.7,0.0,0.0,2.0,-4.29,7.45
2016-02-18,WI,2.5,-7.7,0.0,0.0,2.0,-3.94,8.35
2016-02-19,WI,10.9,2.7,0.0,0.0,2.0,-3.42,18.45
2016-02-20,WI,6.5,2.3,0.0,0.0,0.0,-3.08,18.85
2016-02-21,WI,1.9,-0.7,0.0,0.0,0.0,-2.94,9.8
2016-02-22,WI,1.5,-1.4,0.0,0.0,0.0,-2.83,5.3
2016-02-23,WI,2.0,-0.7,0.0,0.0,0.0,-2.7,3.85
2016-02-24,WI,1.3,-0.5,0.9,1.05,0.0,-2.65,4.6
2016-02-25,WI,0.3,-2.2,0.1,0.49,0.0,-2.64,1.65
2016-02-26,WI,0.9,-3.5,0.0,0.0,0.0,-2.59,-8.1
2016-02-27,WI,7.7,-1.3,0.0,0.0,0.0,-2.48,-1.2
2016-02-28,WI,10.0,1.5,1.6,0.0,0.0,-2.14,5.15
2016-02-29,WI,4.9,-3.5,0.0,0.07,0.0,-2.18,0.65
2016-03-01,WI,-3.6,-6.1,10.9,7.63,2.0,-2.4,-5.5
2016-03-02,WI,-2.2,-9.6,0.0,0.0,2.0,-2.61,-6.3
2016-03-03,WI,-1.6,-4.4,0.6,0.63,2.0,-2.71,-2.05
2016-03-04,WI,0.9,-5.9,1.8,1.26,2.0,-2.79,-1.2
2016-03-05,WI,1.9,-1.1,2.1,1.54,3.0,-2.64,-2.8
2016-03-06,WI,5.4,-3.1,0.5,0.0,2.0,-2.49,-4.6
2016-03-07,WI,8.1,4.9,0.3,0.0,1.0,-2.25,5.8
2016-03-08,WI,10.4,5.9,0.1,0.0,0.0,-2.05,13.0
2016-03-09,WI,10.2,4.7,6.5,0.0,0.0,-1.74,13.35
2016-03-10,WI,5.7,2.6,0.0,0.0,0.0,-1.38,7.15
2016-03-11,WI,5.5,0.1,0.0,0.0,0.0,-0.9,5.3
2016-03-12,WI,9.4,2.8,0.0,0.0,0.0,-0.33,5.7
2016-03-13,WI,5.2,3.1,9.5,0.0,0.0,0.2,3.0
2016-03-14,WI,7.1,2.9,0.9,0.0,0.0,0.85,-1.5
2016-03-15,WI,7.6,1.8,8.6,0.0,0.0,1.31,-3.45
2016-03-16,WI,10.0,5.2,10.2,0.0,0.0,1.74,0.15
2016-03-17,WI,7.8,4.2,0.0,0.0,0.0,2.05,1.85
2016-03-18,WI,3.8,0.5,0.2,0.21,0.0,2.26,-0.65
2016-03-19,WI,1.4,0.1,0.0,0.35,0.0,2.37,-5.35
2016-03-20,WI,2.8,-0.3,0.0,0.0,0.0,2.18,-2.9
2016-03-21,WI,4.2,-0.4,0.0,0.0,0.0,2.1,-3.1
2016-03-22,WI,8.5,2.4,1.1,0.0,0.0,2.26,0.75
2016-03-23,WI,2.3,0.4,12.5,2.03,1.0,2.31,-6.25
2016-03-24,WI,1.0,-1.1,21.1,4.97,2.0,2.28,-6.05
2016-03-25,WI,2.5,-2.6,0.0,0.0,2.0,2.27,-2.2
2016-03-26,WI,5.1,0.9,0.2,0.0,1.0,2.4,2.25
2016-03-27,WI,6.3,3.8,6.7,0.0,1.0,2.61,3.8
2016-03-28,WI,5.5,1.9,0.0,0.0,0.0,2.63,1.8
2016-03-29,WI,6.5,1.2,0.0,0.0,0.0,2.56,-1.6
2016-03-30,WI,10.9,4.6,11.6,0.0,0.0,2.8,6.4
2016-03-31,WI,10.5,4.4,21.5,0.0,0.0,3.21,7.5
2016-04-01,WI,6.1,2.3,1.6,0.0,0.0,3.55,4.25
2016-04-02,WI,3.2,-0.8,3.3,2.03,0.0,3.69,-1.8
2016-04-03,WI,12.8,-1.4,0.1,0.0,0.0,3.96,0.65
2016-04-04,WI,1.6,-1.9,0.0,0.0,0.0,3.94,-3.85
2016-04-05,WI,3.7,-2.3,2.0,0.07,0.0,3.93,-3.15
2016-04-06,WI,6.8,3.7,14.8,0.0,0.0,3.88,-2.5
2016-04-07,WI,4.2,1.2,2.5,0.56,0.0,3.7,-4.75
2016-04-08,WI,2.5,-2.2,5.3,3.22,1.0,3.46,-4.05
2016-04-09,WI,-0.3,-3.7,0.0,0.07,1.0,3.26,-3.2
2016-04-10,WI,7.9,-0.1,2.4,0.77,1.0,3.29,-1.8
2016-04-11,WI,7.6,3.2,0.0,0.0,0.0,3.27,5.55
2016-04-12,WI,3.8,0.5,0.0,0.0,0.0,3.2,1.45
2016-04-13,WI,4.7,2.1,0.0,0.0,0.0,3.15,-1.85
2016-04-14,WI,7.3,3.4,0.0,0.0,0.0,3.17,2.65
2016-04-15,WI,8.6,4.4,0.0,0.0,0.0,3.13,6.35
2016-04-16,WI,10.1,5.8,0.0,0.0,0.0,3.2,9.95
2016-04-17,WI,11.9,6.9,0.0,0.0,0.0,3.44,5.5
2016-04-18,WI,13.9,6.6,0.0,0.0,0.0,3.76,4.85
2016-04-19,WI,7.4,5.3,0.2,0.0,0.0,3.93,4.2
2016-04-20,WI,10.8,6.7,2.8,0.0,0.0,4.15,5.35
2016-04-21,WI,12.1,8.4,2.3,0.0,0.0,4.31,4.9
2016-04-22,WI,9.0,4.8,0.0,0.0,0.0,4.5,0.4
2016-04-23,WI,7.5,3.3,0.0,0.0,0.0,4.68,-2.55
2016-04-24,WI,10.5,4.4,0.4,0.0,0.0,4.93,-1.95
2016-04-25,WI,15.2,10.3,8.3,0.0,0.0,5.26,2.5
2016-04-26,WI,12.2,4.8,0.0,0.0,0.0,5.37,2.15
2016-04-27,WI,6.8,4.4,5.4,0.0,0.0,5.44,-3.15
2016-04-28,WI,6.1,3.5,2.4,0.0,0.0,5.47,-5.45
2016-04-29,WI,6.5,3.7,0.7,0.0,0.0,5.38,-1.8
2016-04-30,WI,6.7,4.6,11.4,0.0,0.0,5.32,0.25
2016-05-01,WI,7.6,5.3,1.3,0.0,0.0,5.39,-1.0
2016-05-02,WI,9.4,4.8,0.1,0.0,0.0,5.59,-5.65
2016-05-03,WI,14.5,5.9,0.3,0.0,0.0,5.74,1.7
2016-05-04,WI,10.7,6.0,4.3,0.0,0.0,6.02,2.75
2016-05-05,WI,9.7,4.1,0.0,0.0,0.0,6.23,2.1
2016-05-06,WI,16.9,6.5,0.0,0.0,0.0,6.44,6.6
2016-05-07,WI,17.5,7.3,0.0,0.0,0.0,6.77,6.75
2016-05-08,WI,15.3,6.5,0.0,0.0,0.0,7.13,4.45
2016-05-09,WI,10.6,6.4,0.8,0.0,0.0,7.48,1.4
2016-05-10,WI,8.4,7.7,22.4,0.0,0.0,7.61,-2.15
2016-05-11,WI,9.8,7.5,0.7,0.0,0.0,7.72,0.3
2016-05-12,WI,16.1,9.2,13.0,0.0,0.0,8.07,5.75
2016-05-13,WI,15.4,7.8,8.6,0.0,0.0,8.35,-0.1
2016-05-14,WI,7.4,5.3,0.1,0.0,0.0,8.38,-6.05
2016-05-15,WI,9.8,3.1,0.0,0.0,0.0,8.38,-4.45
2016-05-16,WI,17.0,7.9,0.1,0.0,0.0,8.53,3.95
2016-05-17,WI,9.3,6.0,0.2,0.0,0.0,8.47,-0.4
2016-05-18,WI,10.1,6.3,0.0,0.0,0.0,8.4,-0.45
2016-05-19,WI,13.3,6.7,0.0,0.0,0.0,8.52,-2.65
2016-05-20,WI,12.4,9.2,0.0,0.0,0.0,8.59,-0.8
2016-05-21,WI,15.6,10.6,0.0,0.0,0.0,8.69,6.75
2016-05-22,WI,14.8,11.1,0.0,0.0,0.0,8.89,6.5
2016-05-23,WI,17.8,10.3,0.0,0.0,0.0,9.18,1.6
2016-05-24,WI,19.3,14.6,1.6,0.0,0.0,9.49,9.3
2016-05-25,WI,18.0,13.2,3.0,0.0,0.0,9.59,7.4
2016-05-26,WI,19.9,15.5,0.1,0.0,0.0,9.9,7.7
2016-05-27,WI,18.9,15.6,9.9,0.0,0.0,10.28,6.45
2016-05-28,WI,19.7,16.2,5.4,0.0,0.0,10.72,4.85
2016-05-29,WI,22.7,16.2,0.0,0.0,0.0,11.2,6.5
2016-05-30,WI,20.6,15.6,0.0,0.0,0.0,11.62,4.05
2016-05-31,WI,17.5,15.4,1.0,0.0,0.0,11.95,-0.5
2016-06-01,WI,18.9,14.6,11.6,0.0,0.0,12.27,1.15
2016-06-02,WI,19.7,14.5,0.0,0.0,0.0,12.5,-0.6
2016-06-03,WI,19.6,14.1,0.0,0.0,0.0,12.78,-0.4
2016-06-04,WI,18.0,16.0,6.7,0.0,0.0,13.12,-0.95
2016-06-05,WI,22.3,15.6,0.5,0.0,0.0,13.36,-0.5
2016-06-06,WI,21.0,15.7,1.5,0.0,0.0,13.56,0.25
2016-06-07,WI,16.0,13.1,0.0,0.0,0.0,13.68,-1.9
2016-06-08,WI,15.2,12.2,0.0,0.0,0.0,13.85,-3.05
2016-06-09,WI,18.6,12.1,0.9,0.0,0.0,14.1,-1.75
2016-06-10,WI,25.2,15.3,1.9,0.0,0.0,14.49,3.4
2016-06-11,WI,26.0,19.9,0.5,0.0,0.0,14.83,5.95
2016-06-12,WI,16.3,14.3,0.0,0.0,0.0,14.95,-3.65
2016-06-13,WI,19.4,13.8,0.0,0.0,0.0,15.29,-1.75
2016-06-14,WI,19.4,15.4,9.3,0.0,0.0,15.66,2.85
2016-06-15,WI,23.2,17.4,18.3,0.0,0.0,15.92,6.6
2016-06-16,WI,20.8,17.2,0.1,0.0,0.0,16.3,3.65
2016-06-17,WI,21.3,15.6,0.0,0.0,0.0,16.64,-1.8
2016-06-18,WI,22.3,18.1,0.0,0.0,0.0,16.98,-2.75
2016-06-19,WI,24.1,18.9,0.0,0.0,0.0,17.34,6.2
